"As they went through the cities, they delivered to them the decrees to observe, that were set forth by the apostles and elders at Jerusalem. |An iina evri toun we dem go, dem gi di piipl dem we biliiv iina Jiizas di ruul dem we di apasl an di elda dem iina Jeruusilem did se di piipl we a no Juu fi fala. "
"So the churches were strengthened in the faith, and increased in number daily.|So di choch piipl dem get chrangga an chrangga iina wa dem biliiv an evridie muor an muor piipl jain dem gruup."
"They went through the region of Phryg­ia and Galatia and were forbidden by the Holy Spirit to speak the word in Asia. |Di Uoli Spirit wudn lou dem fi priich di gud nyuuz iina Iezha, so dem muuv chuu Frijiya an Gyaliesha. "
"When they came near Mysia, they tried to go into Bithynia, but the Spirit did not allow them.|Wen dem riich a Misiya, dem chrai fi go iina Bitiniya, bot di Uoli Spirit neva lou dem. "
So they passed by Mysia and went down to Troas.|So dem paas chuu Misiya an go dong a Chuowas. 
"During the night a vision appeared to Paul: A man of Macedonia stood and pleaded with him, saying, “Come over to Macedonia and help us.”|Iina di nait Paal get wan vijan. Im si wan man fram Masiduoniya tan op an a beg im aad aad se, “Kom uova Masiduoniya kom elp wi!”"
"After he had seen the vision, immediately we sought to go into Macedonia, concluding that the Lord had called us to preach the gospel to them.|Afta Paal get di vijan, wi mek op wi main se Gad did waahn wi fi go priich di Gud Nyuuz tu dem, so wi chrai siem taim fi go a Masiduoniya."
From Troas we set sail on a straight course to Samothrace and the next day to Neapolis|Den wi tek wan buot fram Chuowas an fala wan chriet lain go a Samachries. Di neks die wi siel go a Niyapolis. 
"and from there to Philippi, which is the main city of that part of Macedonia, and a colony. We stayed in this city several days.|Fram de-so wi siel go a Filipai. Filipai a did wan big impuotant siti iina da ieriya a Masiduoniya de we a did wan Ruoman parish."
"On the Sabbath we went out of the city to a riverside, where prayer was customarily offered. And we sat down and spoke to the women who had assembled.|Pan di Sabat die wi go chuu di siti giet go a di rivasaid. Wi go de kaaz wi did uop fi fain wan plies we piipl gyada op fi prie tu Gad. So wi sidong an staat fi taak tu di uman dem we did gyada op de."
"A woman named Lydia, a seller of purple fabric of the city of Thyatira, who worshipped God, heard us. The Lord opened her heart to acknowledge what Paul said.|Yu did av wan uman mongks dem fram Taiyataira niem Lidiya we yuus tu sel som dier porpl klaat. Shi did lov Gad so moch dat shi aalwiez a du di sitn dem we shi nuo Gad waahn ar fi du. Di Laad toch ar aat mek shi andastan an biliiv wa Paal did a se. "
"When she and her household were baptized, she entreated us, saying, “If you have judged me to be faithful to the Lord, come to my house and remain there.” And she persuaded us.|Afta shi an di piipl we liv a ar ous get baptaiz, shi beg wi fi kom a ar yaad. Shi se, “Ef unu tek mi fi wan a di Laad piipl we riili biliiv iina im, kom tan a mi yaad.” Shi win wi uova, so wi go wid ar."
"On one occasion, as we went to the place of prayer, a servant girl possessed with a spirit of divination met us, who brought her masters much profit by fortune-telling. |Wen wi did a go a di plies we piipl prie tu Gad, wan gyal we dem tek ton sliev miit wi. Shi did av wan diiman iina ar we mek shi kuda tel piipl we a-go apm iina di fyuucha. Shi yuus tu mek nof moni fi ar maasta dem we shi wok fa laik wan riida uman. "
"She followed Paul and us, shouting, “These men are servants of the Most High God, who proclaim to us the way of salvation.”|Shi kip aan a fala baka wi an Paal an a baal out, “Dem man ya a di Muos ai Gad sorvant dem. Dem a priich an a tel unu di wie ou unu fi get siev.” "
"She did this for many days. But becoming greatly troubled, Paul turned to the spirit and said, “I command you in the name of Jesus Christ to come out of her.” And it came out at that moment.|Die afta die shi kip aan a du di siem ting. Bot Paal get riili riili beks. So im ton roun an se tu di spirit we did iina di gyal se, “Iina Jiizas Krais niem. Kom outa ar!” An di spirit kom out siem taim."
"When her masters saw that the hope of their profits was gone, they seized Paul and Silas, and dragged them into the marketplace to the rulers. |Bot wen ar maasta dem si se dem naa go kyaahn mek no muor moni aafa ar, dem grab Paal an Sailas an jrag dem go a di maakit plies infronta di joj dem. "
"And they brought them to the magistrates, saying, “These men, being Jews, greatly trouble our city|Wen dem put dem infronta di joj dem, dem se, “Yu si dem man ya, a bier chobl dem a kaaz iina wi toun. Dem a Juu "
"and teach customs which are not lawful for us, being Romans, to receive or observe.|an dem a tiich an a tel wi fi du som sitn we fi wi laa no lou wi fi du kaaz wi a Ruoman piipl.”"
The crowd rose up together against them. And the magistrates tore the garments off them and gave orders to beat them. |Di piipl iina di kroud jain iin an staat fi biit Paal an Sailas. So di joj dem tier aaf Paal an Sailas dem kluoz an gi aada fi biit dem wid tik.
"After they had laid many stripes on them, they threw them into prison, commanding the jailer to guard them securely.|Afta dem don biit dem bad bad, dem put dem iina prizn an gi aada fi di waadn lak dem dong tait tait fi mek shuor se dem kyaahn get we. "
"Having received such an order, he threw them into the inner prison and fastened their feet in the stocks.|Di waadn put dem iina wan lak op we de faar faar anda di grong iina di prizn. Den im faasn dem fut iina som evi wud."
"At midnight Paul and Silas were praying and singing hymns to God, and the prisoners were listening to them.|Roun migl nait Paal an Sailas did a prie an a sing priez tu Gad, an di ada prizna dem did a lisn."
"Suddenly there was a great earthquake, so that the foundations of the prison were shaken. And immediately all the doors were opened and everyone’s shackles were loosened. |Aal av a sodn wan powaful ortkwiek apm we shiek dong tu di prizn grong. Aal di prizn duor dem flai uopm, an di prizna dem chien bos aaf. "
"When the jailer awoke and saw the prison doors open, he drew his sword and would have killed himself, supposing that the prisoners had escaped.|Wen di waadn wiek op an si di prizn duor dem uopm op, im did bout fi tek im suod an kil imself, kaaz im did shuor se a brok di prizna dem did brok out."
"But Paul shouted, “Do not harm yourself, for we are all here.|Bot Paal baal out tu im se, “No kil yuself kaaz aal a wi stil de ya!”"
"He called for lights and rushed in, trembling, and fell down before Paul and Silas.|So di waadn kaal tu sumadi fi gi im wan lamp. Im buolt iina di prizn, fling dong imself a Paal an Sailas fut a chrimbl."
"He then led them out and asked, “Sirs, what must I do to be saved?”|Den im tek dem outa duor an aks dem se, “Sa, wa mi afi du fi get siev?”"
"They said, “Believe in the Lord Jesus Christ, and you and your household will be saved.” |Dem se tu im se, “Biliiv iina di Laad Jiizas an yu wi get siev, yu an aal uu liv iina yu ous.”"
And they spoke the word of the Lord to him and to all who were in his household.|Den Paal an Sailas priich Gad mesij tu im an tu aal uu liv iina im ous.
"In that hour of the night he took them and washed their wounds. And immediately he and his entire household were baptized. |An siem taim da nait de, di waadn tek dem an luk aafa dem kot. An rait afta dat im an evribadi iina im ous get baptaiz. "
Then he brought them up to his house and set food before them. And he rejoiced with his entire household believing in God.|Di waadn kyari dem go a im yaad an gi dem som fuud fi iit. An im an im uol fambili did wel api se dem ton tu Gad an biliiv iina im.
"When it was day, the magistrates sent the sergeants, saying, “Release those men.” |Di neks maanin di Ruoman ruula dem sen di poliis fi go tel di waadn fi let go di man dem. "
"The prison guard reported these words to Paul, saying, “The magistrates have sent to release you. Now therefore depart, and go in peace.”|Di waadn tel Paal se, “Di ruula dem sen aada fi mi let unu go. So unu frii fi go nou, so gwaan iina piis.”"
"But Paul said to them, “They have publicly beaten us, who are uncondemned Romans, and have thrown us into prison. And now do they secretly throw us out? Certainly not! Let them come themselves and bring us out.”|Bot Paal se tu di poliis man dem se, “Dem biit wi op iina di uopm infronta evribadi wen dem neva iivn chrai wi fi si ef wi did du notn rang — iivn duo a Ruom wi kom fram an dem lak wi op iina prizn. An nou dem waahn fi aid an sen wi we. Dem mosi mad! Dem afi kom liid wi out demself!”"
"The sergeants reported these words to the magistrates, and they were afraid when they heard that they were Romans. |Di poliis man dem go tel di ruula dem wa Paal an Sailas se. An wen dem fain out se a Ruom Paal an Sailas did kom fram, dem fraitn so til."
"So they came and entreated them. And they brought them out, asking them to leave the city. |So di ruula dem kom beg dem paadn an tel dem ou dem sari fi wa dem du tu dem. Afta dem liid dem out, dem beg dem uova an uova fi lef di siti."
"They went out of the prison and entered the house of Lydia. When they had seen the brothers, they exhorted them and departed.|Wen dem lef di prizn, dem go a Lidiya yaad. Dem taak tu di breda an sista dem an tel dem no fi tap biliiv iina Jiizas. Afta dat dem lef di siti."
"When they had traveled through Amphipolis and Apollonia, they came to Thessalonica, where there was a synagogue of the Jews.|Afta dem paas chuu Amfipolis an Apoluoniya dem riich a Tesalonaika, we di Juu dem did av wan choch."
"According to his custom, Paul went in, and on three Sabbaths he lectured to them from the Scriptures|An laik im aalwiez du, Paal go iina di Juu dem choch. Fi chrii Sabat im yuuz Gad wod fi aagyu wid dem."
"explaining and proving that the Christ had to suffer and to rise from the dead, and saying, “This Jesus, whom I preach to you, is the Christ.|Im shuo dem an elp dem fi andastan wa it miin wen Gad wod se Krais Jiizas did afi sofa an kom bak alaiv. Im se, “Da siem Jiizas ya we mi a tel unu bout, a im a di wan we Gad sen kom fi siev piipl.”"
"Some of them were persuaded and joined with Paul and Silas, including a great crowd of devout Greeks and many leading women.|Som a di Juu dem biliiv wa Paal did a se a chuu, so dem jain Paal an Sailas, som uol iip a Griik piipl we worship Gad an nof uman uufa ozban dem a did tap-a-tap man."
"But the Jews who did not believe became jealous and, taking some evil men from the marketplace, gathered a crowd, stirred up the city, and attacked the house of Jason, trying to bring them out to the mob.|Bot di Juu dem get beks se so moch piipl did jain op wid Paal an Sailas. So dem gyada op som woklis aigla fram di maakit, faam wan pasi, an staat fi kik op rompos, galang bad an ton di siti opsaid dong. Di Juu liida dem go stuon Jiesn yaad, a luk fi Paal an Sailas fi jrag dem infronta di ruula dem."
"But when they did not find them, they dragged Jason and some brothers to the city officials, crying out, “These men who have turned the world upside down have come here also|Wen dem no fain dem, dem jrag Jiesn an som a di choch breda dem infronta di siti ruula dem a baal out, “Dem piipl ya we mek chobl evriwe, dem kom ya tu"
"and Jason has received them. They are all acting contrary to the decrees of Caesar, saying that there is another king, Jesus.”|an Jiesn tek dem iin an a kip dem iina im ous! Aal a dem a go gens Siiza laa, a chat bout ou wan neks king de bout niem Jiizas!” "
They troubled the crowd and the city officials when they heard these things.|An di kroud a piipl an di siti ruula dem did get kanfyuuz wen dem ier wa di Juu liida an dem pasi did a se. 
"When they had taken a bail payment from Jason and the rest, they released them.|Afta di siti ruula dem kalek biel moni fi Jiesn an di ada breda dem, dem let dem go."
"The brothers immediately sent Paul and Silas away by night to Berea. When they arrived, they went into the synagogue of the Jews. 1|Wen nait kom di breda an sista dem sen we Paal an Sailas siem taim go a Beriya. Wen dem riich de, dem go a di Juu dem choch."
"These were more noble than those in Thessalonica, for they received the word with all eagerness, daily examining the Scriptures, to find out if these things were so. |Di Juu dem we de a Tesalonaika did lak op dem main gens Gad mesij. Bot di wan dem we de a Beriya, dem lisn gud kaaz dem did wel waahn ier di mesij. So evridie dem luk aad aad iina Gad wod fi si ef wa Paal did a se mach op wid wa rait dong iina Gad wod. "
"Therefore many of them believed, including honorable Greek women and many Greek men.|So nof a dem biliiv, aal nof a di Griik uman dem we kom fram rich fambili an di impuotant man dem tu. "
"But when the Jews of Thessalonica learned that the word of God was preached by Paul at Berea, they came there also, stirring up the crowds.|Bot wen di Juu dem fram Tesalonaika ier se Paal did a priich Gad wod iina Beriya, dem kom de-so tu fi kom rail op di kroud."
"The brothers immediately sent Paul away to the sea. But Silas and Timothy remained there.|Den siem taim di breda an sista dem sen we Paal go a sii, bot Sailas an Timoti tan a Beriya. "
"Those who escorted Paul brought him to Athens and departed with instructions for Silas and Timothy to come to him quickly.|Di wan dem we go wid Paal siel wid im go klier a Atenz. Den afta Paal gi dem wan mesij fi tel Sailas an Timoti fi mikies kom tu im, dem lef im."
"While Paul waited for them in Athens, his spirit was provoked within him as he saw that the city was full of idols. |Paal did a wiet fi Sailas an Timoti iina Atenz wen im spirit muuv iina im kaaz im did so mad wen im si ou di siti ful op a faalz gad."
"Therefore he disputed in the synagogue with the Jews and the devout persons, and in the marketplace daily with those who happened to there.|So evridie im go a di Juu dem choch, an iina di maakit go taak tu di piipl dem we did de de; piipl we a Juu an piipl we a no Juu we worship Gad. "
"Then some of the Epicurean and Stoic philosophers encountered him. And some said, “What will this babbler say?” Others said, “He seems to be a proclaimer of foreign gods,” because he preached Jesus and the resurrection to them. |Som tiicha we did bilang tu wan gruup we niem Epikyuuriyan an som we bilang tu wan neda gruup we niem Stowik did a aagyu wid Paal. An som ada wan aks, “A wa da likl bod-brien, mout-a-masi man ya a chat bout?” An som ada piipl ansa se, “It soun laik im a chat bout som kain-a gad we wi no nuo bout.” Dem se dat kaaz Paal did a priich di Gud Nyuuz bout Jiizas an ou Gad mek ded piipl kom bak alaiv. "
"They took hold of him and led him to the Areopagus, saying, “May we know what this new doctrine is of which you speak?|So dem aks Paal fi kom wid dem go miit di Ieriyapagos liida dem. Dem se tu im se, “Wi wuda laik fi nuo bout di nyuu sitn dem we yu a tiich, so yu kyan tel wi bout it? "
"For you are bringing strange things to our ears. Therefore we want to know what these things mean.” |Kaaz di sitn dem we wi ier yu a tiich, wi neva ier dem bifuo, so wi waahn fi nuo wa dem miin.”"
"For all the Athenians and foreigners who lived there spent their time in nothing else, but either telling or hearing something new.|Aal a di Atenz piipl an di farina dem we liv de spen dem taim a du notn muor dan a tel dem wan aneda bout eniting nyuu we dem ier an a lisn tu eniting nyuu we enibadi av fi tel dem."
"Then Paul stood in the middle of the Areopagus, and said: “Men of Athens, I ­perceive that in all things you are very religious.|So Paal tan op infronta di Ieriyapagos an se tu dem se, “Atenz piipl mi si se unu av nof nof gad we unu worship iina evri wie."
"For as I passed by and looked up at your objects of worship, I found an altar with this inscription: Whom you therefore unknowingly worship, Him I proclaim to you.|Kaaz wen mi did a muuv roun an a tek a gud luk pan di plies dem we unu go worship, mi aal si wan alta wid dem wod ya rait dong pan it, ‘Tu di Gad we wi no nuo.’ Wel di wan we unu worship an no nuo bout, a im mi a tel unu bout."
"“God who made the world and all things in it, being Lord of heaven and earth, does not live in temples made by hands.|“Di Gad we mek di worl, aal a di piipl dem, di animal dem, an di chrii dem we iina it, a im ruul uova evn an ort. Im no liv iina ous we man mek fi Gad wid dem uona an."
"Nor is He served by men’s hands, as though He needed anything, since He gives all men life and breath and all things. |An im no niid nobadi fi du notn fi'im, laik se im niid notn fram dem, kaaz a im gi evribadi laif an aal di sitn dem we dem niid."
"He has made from one blood every nation of men to live on the entire face of the earth, having appointed fixed times and the boundaries of their habitation|Gad mek wan man fos an aal di ada chraib a piipl iina di worl kom fram da wan man de. An iivn bifuo im mek dem, Gad mek op im main wen an wich paat a di ort dem a-go liv."
"that they should seek the Lord so perhaps they might reach for Him and find Him, though He is not far from each one of us. |Gad du dat so piipl wuda si se dem niid im. Da wie de dem mait-a sorch fi'im an chrai fi fain im, iivn duo im no de faar fram non a wi. "
"‘For in Him we live and move and have our being.’ As some of your own poets have said, ‘We are His offspring.’|Kaaz a im mek wi, gi wi laif, an mek wi kyan muuv bout. An iivn wan a fu'unu uona piipl we rait paim se di siem ting, im se, ‘Aal a wi a Gad pikni tu.’"
"“Therefore since we are the offspring of God, we ought not to suppose that the Deity is like gold or silver or stone or an engraved work of art or an image of the reflection of man.|“So sins wi a Gad pikni, wi no fi tingk se Gad tan laik wan faalz gad we man tingk op an mek outa guol, ar silva, ar kot outa stuon. "
"God overlooked the times of ignorance, but now He commands all men everywhere to repent.|So fos taim wen piipl neva nuo Gad, im neva ponish dem. Bot nou im a aada evribadi evriwe fi ton we fram dem sin an beg Gad paadn"
"For He has appointed a day on which He will judge the world in righteousness by a Man whom He has appointed, having given assurance of this to all men by raising Him from the dead.”|kaaz im set wan die wen im a-go joj aal a di piipl iina di worl. An im av wan speshal man we a-go joj piipl fi'im, an da man de a-go joj evribadi di wie ou dem fi get joj — im no paashal. An Gad mek da man de kom bak alaiv afta im did ded fi mek evribadi si se a no no juok ting im a diil wid.”"
"When they heard of the resurrection of the dead, some scoffed. But others said, “We will hear you again concerning this matter.”|Wen dem ier se man ded an kom bak alaiv, som a dem laaf an aal tek im mek preke, bot som a dem se, “Wi wi ier som muor bout dis fram yu wan neks taim.”"
So Paul departed from them.|So Paal lef outa di miitn wid di Ieriyapagos liida dem. 
"However, some men joined him and believed. Among them were Dionysius the Areopagite, and a woman named Damaris, and others with them.|Bot som piipl biliiv Paal an jain op wid im. Som a dem we biliiv a did Daiyoniisis, im a did wan memba fi di Ieriyapagos, an wan uman niem Damaris, an som muor piipl tu."
"After this, Paul left Athens and went to Corinth.|Afta dat Paal lef Atenz an go a Korint. "
"He found a Jew named Aquila, a native of Pontus, who had recently come from Italy with his wife Priscilla, because Claudius had commanded all the Jews to leave Rome. And he went to them.|Iina Korint Paal miit wan Juu niem Akwila we did baan iina Pontos. Im an im waif Prisila did no tuu lang muuv fram Itali kaaz Klaadiyos did gi aada se aal a di Juu dem fi lef Ruom. Paal jain op wid dem"
"And because he was of the same trade, he remained with them and worked, for they were tentmakers by trade. |an kaaz im an dem du di siem kain-a wok, im tan wid dem an wok wid dem (fi dem wok a did fi mek tent). "
"And because he was of the same trade, he remained with them and worked, for they were tentmakers by trade. |Evri Sabat Paal go a di Juu dem choch an go aagyu wid di Juu dem an wid di Griik piipl dem fi chrai win dem uova."
"When Silas and Timothy came from Macedonia, Paul was pressed by the Spirit and testified to the Jews that Jesus was the Christ. |Nou wen Sailas an Timoti kom fram Masiduoniya, Paal tap mek tent an yuuz aal a im taim fi priich di mesij an tel di Juu dem se Jiizas a di wan we Gad sen fi siev piipl. "
"But when they opposed him and blasphemed, he shook out his garments and said to them, “Your blood be upon your heads. I am innocent. From now on I will go to the Gentiles.”|Wen dem go gens im an kos im out, im tan op tu dem, shiek di dos aafa im kluoz fi mek dem nuo se Gad no api wid dem an im a-go joj dem. Den im tel dem se, “Fram nou aan, ef Gad joj an ponish unu a fu'unu faalt! Mi no rispans! Fram nou aan mi wi go tu di piipl we a no Juu.”"
"Then he departed from there and entered the house of a man named Justus, one who worshipped God, whose house was next door to the synagogue. |Den Paal lef di Juu dem choch an go a Taitos Jostos ous. Jostos a did wan man we a no Juu, bot im worship Gad an im ous did de rait saida di Juu dem choch. "
"Crispus, the ruler of the synagogue, believed in the Lord with his entire household. And many of the Corinthians, who heard, believed and were baptized.|Krispos uu a di liida fi di Juu dem choch an evribadi iina im ous biliiv iina di Laad. An nof a di Korintiyan piipl dem we ier biliiv tu an get baptaiz."
"The Lord spoke to Paul in the night through a vision, “Do not be afraid, but speak and do not be silent.|An iina di nait di Laad se tu Paal iina wan vijan, “No fried, taak op an no kip kwaiyat"
"For I am with you, and no one shall attack you and hurt you, for I have many people in this city.” |kaaz mi de ya wid yu, an nobadi kyaahn du notn fi ort yu, kaaz mi av nof piipl iina da siti ya.”"
"So for a year and six months he sat among them, teaching the word of God.|So im tan de fi wan ier an siks mont an tiich dem bout Gad mesij."
"When Gallio was proconsul of Achaia, the Jews in unity attacked Paul and brought him to court|Nou afta Gyaliyo did ton govana fi Akaiya di Juu dem gyada op an grab Paal an jrag im infronta di joj"
"saying, “This man is persuading men to worship God contrary to the law.”|dem se, “Da man ya a chrai fi get piipl fi worship Gad iina wan wie we go gens di Laa!”"
"When Paul was about to speak, Gallio said to the Jews, “O Jews, if it were a matter of a misdemeanor or serious crime, I would rightly bear with you. |Bot jos az Paal did bout fi se sopm, Gyaliyo se tu di Juu dem se, “Ef a did sopm bad ar sopm wikid im did du, it wuda rait fi mi lisn tu unu."
"But if it is a question of words and names and your law, look into it yourselves. For I do not intend to be a judge of these matters.” |Bot sins unu a aagyu bout wod, an niem an fi unu Laa, unu diil wid dat unuself. Mi naa go joj dem sitn de.” "
So he drove them out of court.|So im aada som suoja fi ron dem outa di kuot ous. 
"Then all the Greeks seized Sosthenes, the ruler of the synagogue, and beat him before the judgment seat. But none of these things mattered to Gallio.|So dem grab Sostoniiz, di ruula fi di Juu dem choch, an staat biit im infronta di kuot ous. Bot Gyaliyo neva pie dem no main."
"Yet Paul remained many days. He had his hair cut in Cenchrea, for he had taken a vow. Then, bidding farewell to the brothers, he sailed to Syria, and Priscilla and Aquila were with him.|Afta Paal tan wid dem iina Korint fi wan lang taim, im tel di breda an sista dem ba-bai. Den im an Prisila an Akwila tek wan ship wa did a siel go a Siriya. Wen dem riich a Senkriya Paal get im ier kot aaf fi kip wan pramis we im did mek tu Gad. "
He arrived at Ephesus and left them there. But he himself went into the synagogue and lectured the Jews.|Wen dem riich a Efisos Paal lef Prisila an Akwila an im go iina di Juu dem choch go taak tu dem.
"When they asked him to remain for a while longer, he did not consent|So wen dem aks im fi tan likl langga, Paal se nuo. "
"but, bidding farewell, said, “I must by all means attend this upcoming feast in Jerusalem, but I will return to you if God wills.” And he set sail from Ephesus. |So im tel dem ba-bai an se, “Ef Gad waahn mi fi kom bak tu unu agen, mi wi kom bak.” Den im go pan wan ship an lef fram Efisos"
"When he had landed at Caesarea, he went up and greeted the church and then went down to Antioch.|an wen im riich a Sesuriiya, im go op a Jeruusilem go tel di choch piipl oudi. Den im lef go dong a Antiyak."
"After spending some time there, he departed and passed through the entire region of Galatia and Phrygia in sequence, strengthening all the disciples.|Afta im tan de fi a likl wail, Paal lef an chravl chuu Gyaliesha an Frijiya a tel di choch dem fi tan op chrang fi wa dem biliiv."
"Meanwhile a Jew named Apollos, born in Alexandria, who was an eloquent man and powerful in the Scriptures, came to Ephesus.|Roun dem siem taim de wan Juu niem Apalos, we did baan iina Aligzanjriya kom a Efisos. Im a did wan man we wel brait, kyan taak gud, an we nuo Gad wod gud."
"This man was instructed in the way of the Lord, knowing only the baptism of John, but being fervent in spirit, he accurately spoke and taught the things concerning the Lord.|Im did lorn bout di Laad Jiizas, an taak op chrang an tiich di sitn dem we rait bout Jiizas. Bot im onggl di nuo bout ou Jan baptaiz piipl, im neva nuo bout ou Jiizas se piipl fi get baptaiz."
"He began to speak boldly in the synagogue. When Aquila and Priscilla heard him, they took him and explained the way of God more accurately.|An im neva fried, so im staat fi taak chrang chrang iina di Juu dem choch, bot wen Prisila an Akwila ier im, dem tek im wan said an tiich im so im kuda andastan Gad wod beta."
"When Apollos intended to pass into Achaia, the brothers wrote to encourage the disciples to welcome him. On arriving, he greatly helped those who had believed through grace.|Wen Apalos did waahn kraas uova go a Akaiya, di breda an sista dem push im fi gwaan. Dem rait wan leta tu di breda an sista dem uova de an tel dem fi tek im iin an chriit im gud. Di wan dem we did biliiv kaaz Gad did so gud tu dem, wen Apalos riich im du uol iip fi elp dem. "
"For he vehemently refuted the Jews publicly, proving from the Scriptures that Jesus was the Christ.|Im aagyu aad aad wid di Juu dem infronta evribadi, an shuo dem klier klier fram Gad wod se Jiizas a di wan we Gad sen fi siev piipl."
"While Apollos was at Corinth, Paul passed through the upper regions and came to Ephesus. He found some disciples|Apalos did de a Korint wen Paal did a chravl chuu di ili paat a di konchri an riich a Efisos. Im si som a di piipl dem we biliiv iina Jiizas de"
"and said to them, “Have you received the Holy Spirit since you believed?”They said to him, “No, we have not even heard that there is a Holy Spirit.”|an se tu dem se, “Unu did get di Uoli Spirit wen unu biliiv iina Jiizas?” Dem se, “Nuo, wi neva iivn ier se Uoli Spirit de.”"
"He said to them, “Into what then were you baptized?”They said, “Into John’s baptism.”|So Paal aks dem agen se, “Wen unu did get baptaiz, wa dat did miin?” Dem se, “Wi get baptaiz kaaz wi biliiv wa Jan tiich.”"
"Paul said, “John indeed baptized with the baptism of repentance, telling the people that they should believe in the One coming after him, that is, in Christ Jesus.”|Paal se, “Jan baptaiz piipl we ton we fram dem sin an shuo se dem sari fi wa dem du. An im tel di Izrel piipl fi biliiv iina di wan we did fi kom afta im, dat a Jiizas.” "
"When they heard this, they were baptized in the name of the Lord Jesus.|Wen dem ier wa Paal se, dem get baptaiz iina Jiizas niem."
"When Paul had laid his hands on them, the Holy Spirit came on them, and they spoke in other tongues and prophesied. |An wen Paal put im an pan dem, di Uoli Spirit tek kanchuol a dem, an dem staat taak iina wan chrienj wie we nobadi no nuo ar andastan, an gi out mesij we kom fram Gad."
There were about twelve men in all.|A did bout twelv man did de de.
"He went into the synagogue and spoke boldly for three months, lecturing and persuading concerning the kingdom of God.|So die afta die, fi bout chrii mont, Paal go iina di Juu dem choch an im neva fried fi aagyu wid dem an chrai fi get dem fi biliiv se wa im did a se bout Gad kindom a chuu."
"But when some were hardened and did not believe, but spoke evil of the Way before the crowd, he withdrew from them and took the disciples, lecturing daily in the school of Tyrannus.|Bot wen som a dem we did aad-iez mek op dem main no fi biliiv di mesij, an infronta evribadi, chat som torbl sitn gens di Wie ou di Laad se piipl fi liv, Paal lef dem an tek di piipl dem we biliiv iina Jiizas wid im. An evridie Paal tiich dem iina di big ruum we Tairanos yuuz fi taak tu nof piipl."
"This continued for two years, so that all who lived in Asia heard the word of the Lord Jesus, both Jews and Greeks.|Paal kip dis op fi tuu ier, so dat evribadi we liv iina Iezha ier di Laad wod, weda dem a Juu ar Griik."
God worked powerful miracles by the hands of Paul.|Gad gi Paal powa fi du som powaful mirikl
"So handkerchiefs or aprons he had touched were brought to the sick, and the diseases left them, and the evil spirits went out of them.|so dat aal korchiv an iepran we im did yuuz fi waip im fies an jrai im an, piipl kyari go gi di sik piipl dem an dem get beta, an di piipl dem we did av diiman — di diiman kom outa dem."
"Then some of the itinerant Jewish exorcists invoked the name of the Lord Jesus over those who had evil spirits, saying, “We command you to come out in the name of Jesus whom Paul preaches.” |An yu did av som Juu we did a go roun an a chrai fi aada diiman fi kom outa piipl. Dem did a yuuz di Laad Jiizas niem fi du it, so dem wuda se, “Iina di niem a Jiizas Krais we Paal priich, mi a aada yu fi kum outa da sumadi ya.”"
"There were seven sons of a Jewish high priest named Sceva doing this.|Wan man niem Siiva, we a did di liida fi di Juu priis dem did av sevn bwai pikni we did a du dem sitn de."
"The evil spirit answered, “I know Jesus, and I know Paul, but who are you?”|Bot di diiman ansa dem bak an se, “Mi nuo Jiizas, an mi nuo bout Paal. Bot yu, a uu yu bi?”"
"Then the man in whom the evil spirit was jumped on them, overpowered them, and prevailed against them, so that they fled from that house naked and wounded.|Den di man we di diiman did kanchuol jomp pan dem an biit dem op bad bad. Im biit dem an tier aaf dem kluoz dat dem ron outa di ous niekid an kot op kot op."
"This became known to all Jews and Greeks living in Ephesus. And fear fell on them all, and the name of the Lord Jesus was magnified. |Evribadi we liv iina Efisos ier bout dis, weda dem a Juu ar Griik an wen dem ier bout it, dem kech dem fried, an dem priez di Laad Jiizas. "
Many who believed came confessing and telling their deeds.|Uol iip a di wan dem we did biliiv tan op infronta evribadi an tel dem bout di rang sitn dem we dem did a du. 
"Many who practiced magic brought their books together and burned them before everyone. They calculated their value, which equaled fifty thousand drachmas.|An uol iip a dem we yuus tu wok aal kain-a uobiya gyada op dem uobiya buk dem an bon dem op infronta evribadi. An wen dem kount op umoch di buk dem wot, dem fain out se dem did wot fifti touzn dala."
So the word of the Lord powerfully grew and spread.|An siek-a aal wa did apm muor an muor piipl get fi ier bout di Laad mesij an biliiv it.
"After these things happened, Paul determined in his spirit to pass through Macedonia and Achaia and go to Jerusalem, saying, “After I have been there, I must also see Rome.” |Afta aal a dem sitn ya apm, Paal mek op im main fi go op a Jeruusilem, so im chravl chuu Masiduoniya an Akaiya. An im se, “Afta mi spen som taim op de, mi afi go a Ruom fi a likl wail.”"
"He sent two who ministered to him, Timothy and Erastus, into Macedonia, but he delayed in Asia for a time.|So afta im sen tuu a di piipl we wok wid im, Timoti an Irastos, go a Masiduoniya, im tan iina Iezha fi wan likl wail."
"About that time great trouble arose about the Way. |Roun dem siem taim de, som siiros chobl staat op. Piipl did a se aal saat a sopm bout di Wie ou di Laad se piipl wi get fi liv fi eva. "
"For a silversmith named Demetrius, who made silver shrines for Artemis, brought much business to the craftsmen. |Nou yu did av wan man we niem Dimiichriyos we yuus tu mek tingz outa silva. Im yuus tu mek som likl likl ous we luk jos laik di big wan fi di faalz gad we niem Aatimis. An di woka dem yuus tu mek uol iip a moni aafa dem. "
